"Station","Year","Month","Day","Night","DayLimit","NightLimit","Date","Name","City","State","Type","Day_Exceed","Night_Exceed","Day_Status","Night_Status"
"HYD04",2011,3,76,71,50,40,2011-03-01,"Zoo","Hyderabad","Telangana","Silence",26,31,"Exceeded","Exceeded"
"HYD04",2011,4,76,71,50,40,2011-04-01,"Zoo","Hyderabad","Telangana","Silence",26,31,"Exceeded","Exceeded"
"HYD04",2011,5,75,71,50,40,2011-05-01,"Zoo","Hyderabad","Telangana","Silence",25,31,"Exceeded","Exceeded"
"HYD04",2011,6,77,73,50,40,2011-06-01,"Zoo","Hyderabad","Telangana","Silence",27,33,"Exceeded","Exceeded"
"HYD04",2011,7,77,72,50,40,2011-07-01,"Zoo","Hyderabad","Telangana","Silence",27,32,"Exceeded","Exceeded"
"HYD04",2011,8,76,71,50,40,2011-08-01,"Zoo","Hyderabad","Telangana","Silence",26,31,"Exceeded","Exceeded"
"HYD04",2011,9,76,71,50,40,2011-09-01,"Zoo","Hyderabad","Telangana","Silence",26,31,"Exceeded","Exceeded"
"HYD04",2011,10,75,71,50,40,2011-10-01,"Zoo","Hyderabad","Telangana","Silence",25,31,"Exceeded","Exceeded"
"HYD04",2011,11,75,71,50,40,2011-11-01,"Zoo","Hyderabad","Telangana","Silence",25,31,"Exceeded","Exceeded"
"HYD04",2011,12,76,69,50,40,2011-12-01,"Zoo","Hyderabad","Telangana","Silence",26,29,"Exceeded","Exceeded"
"HYD05",2011,2,53,48,65,55,2011-02-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-7,"Within Limit","Within Limit"
"HYD05",2011,3,53,48,65,55,2011-03-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-7,"Within Limit","Within Limit"
"HYD05",2011,4,53,48,65,55,2011-04-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-7,"Within Limit","Within Limit"
"HYD05",2011,5,53,48,65,55,2011-05-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-7,"Within Limit","Within Limit"
"HYD05",2011,6,53,48,65,55,2011-06-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-7,"Within Limit","Within Limit"
"HYD05",2011,7,53,49,65,55,2011-07-01,"TSPCB","Hyderabad","Telangana","Commercial",-12,-6,"Within Limit","Within Limit"
"HYD05",2011,8,55,50,65,55,2011-08-01,"TSPCB","Hyderabad","Telangana","Commercial",-10,-5,"Within Limit","Within Limit"
"HYD05",2011,9,56,55,65,55,2011-09-01,"TSPCB","Hyderabad","Telangana","Commercial",-9,0,"Within Limit","Within Limit"
"HYD05",2011,10,57,55,65,55,2011-10-01,"TSPCB","Hyderabad","Telangana","Commercial",-8,0,"Within Limit","Within Limit"
"HYD05",2011,11,52,48,65,55,2011-11-01,"TSPCB","Hyderabad","Telangana","Commercial",-13,-7,"Within Limit","Within Limit"
"HYD05",2011,12,52,48,65,55,2011-12-01,"TSPCB","Hyderabad","Telangana","Commercial",-13,-7,"Within Limit","Within Limit"
"KOL01",2011,2,62,58,75,70,2011-02-01,"Gol Park","Kolkata","West Bengal","Industrial",-13,-12,"Within Limit","Within Limit"
"KOL01",2011,3,61,57,75,70,2011-03-01,"Gol Park","Kolkata","West Bengal","Industrial",-14,-13,"Within Limit","Within Limit"
"KOL01",2011,4,62,58,75,70,2011-04-01,"Gol Park","Kolkata","West Bengal","Industrial",-13,-12,"Within Limit","Within Limit"
"KOL01",2011,5,64,59,75,70,2011-05-01,"Gol Park","Kolkata","West Bengal","Industrial",-11,-11,"Within Limit","Within Limit"
"KOL01",2011,6,66,61,75,70,2011-06-01,"Gol Park","Kolkata","West Bengal","Industrial",-9,-9,"Within Limit","Within Limit"
"KOL01",2011,7,64,60,75,70,2011-07-01,"Gol Park","Kolkata","West Bengal","Industrial",-11,-10,"Within Limit","Within Limit"
"KOL01",2011,8,64,60,75,70,2011-08-01,"Gol Park","Kolkata","West Bengal","Industrial",-11,-10,"Within Limit","Within Limit"
"KOL01",2011,9,65,61,75,70,2011-09-01,"Gol Park","Kolkata","West Bengal","Industrial",-10,-9,"Within Limit","Within Limit"
"KOL01",2011,10,64,61,75,70,2011-10-01,"Gol Park","Kolkata","West Bengal","Industrial",-11,-9,"Within Limit","Within Limit"
"KOL01",2011,11,64,60,75,70,2011-11-01,"Gol Park","Kolkata","West Bengal","Industrial",-11,-10,"Within Limit","Within Limit"
"KOL01",2011,12,62,60,75,70,2011-12-01,"Gol Park","Kolkata","West Bengal","Industrial",-13,-10,"Within Limit","Within Limit"
"KOL02",2011,2,67,58,65,55,2011-02-01,"New Market","Kolkata","West Bengal","Commercial",2,3,"Exceeded","Exceeded"
"KOL02",2011,3,67,60,65,55,2011-03-01,"New Market","Kolkata","West Bengal","Commercial",2,5,"Exceeded","Exceeded"
"KOL02",2011,4,67,61,65,55,2011-04-01,"New Market","Kolkata","West Bengal","Commercial",2,6,"Exceeded","Exceeded"
"KOL02",2011,5,67,61,65,55,2011-05-01,"New Market","Kolkata","West Bengal","Commercial",2,6,"Exceeded","Exceeded"
"KOL02",2011,6,67,61,65,55,2011-06-01,"New Market","Kolkata","West Bengal","Commercial",2,6,"Exceeded","Exceeded"
"KOL02",2011,7,67,60,65,55,2011-07-01,"New Market","Kolkata","West Bengal","Commercial",2,5,"Exceeded","Exceeded"
"KOL02",2011,8,68,61,65,55,2011-08-01,"New Market","Kolkata","West Bengal","Commercial",3,6,"Exceeded","Exceeded"
"KOL02",2011,9,68,60,65,55,2011-09-01,"New Market","Kolkata","West Bengal","Commercial",3,5,"Exceeded","Exceeded"
"KOL02",2011,10,67,60,65,55,2011-10-01,"New Market","Kolkata","West Bengal","Commercial",2,5,"Exceeded","Exceeded"
"KOL02",2011,11,66,58,65,55,2011-11-01,"New Market","Kolkata","West Bengal","Commercial",1,3,"Exceeded","Exceeded"
"KOL02",2011,12,67,57,65,55,2011-12-01,"New Market","Kolkata","West Bengal","Commercial",2,2,"Exceeded","Exceeded"
"KOL03",2011,2,55,47,55,45,2011-02-01,"Patauli","Kolkata","West Bengal","Residential",0,2,"Within Limit","Exceeded"
"KOL03",2011,3,55,47,55,45,2011-03-01,"Patauli","Kolkata","West Bengal","Residential",0,2,"Within Limit","Exceeded"
"KOL03",2011,4,55,50,55,45,2011-04-01,"Patauli","Kolkata","West Bengal","Residential",0,5,"Within Limit","Exceeded"
"KOL03",2011,5,55,50,55,45,2011-05-01,"Patauli","Kolkata","West Bengal","Residential",0,5,"Within Limit","Exceeded"
"KOL03",2011,6,56,50,55,45,2011-06-01,"Patauli","Kolkata","West Bengal","Residential",1,5,"Exceeded","Exceeded"
"KOL03",2011,7,56,52,55,45,2011-07-01,"Patauli","Kolkata","West Bengal","Residential",1,7,"Exceeded","Exceeded"
"KOL03",2011,8,56,50,55,45,2011-08-01,"Patauli","Kolkata","West Bengal","Residential",1,5,"Exceeded","Exceeded"
"KOL03",2011,9,55,51,55,45,2011-09-01,"Patauli","Kolkata","West Bengal","Residential",0,6,"Within Limit","Exceeded"
"KOL03",2011,10,55,51,55,45,2011-10-01,"Patauli","Kolkata","West Bengal","Residential",0,6,"Within Limit","Exceeded"
"KOL03",2011,11,53,46,55,45,2011-11-01,"Patauli","Kolkata","West Bengal","Residential",-2,1,"Within Limit","Exceeded"
"KOL03",2011,12,53,47,55,45,2011-12-01,"Patauli","Kolkata","West Bengal","Residential",-2,2,"Within Limit","Exceeded"
"KOL04",2011,2,62,55,50,40,2011-02-01,"SSKM Hospital","Kolkata","West Bengal","Silence",12,15,"Exceeded","Exceeded"
"KOL04",2011,3,62,55,50,40,2011-03-01,"SSKM Hospital","Kolkata","West Bengal","Silence",12,15,"Exceeded","Exceeded"
"KOL04",2011,4,61,55,50,40,2011-04-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,15,"Exceeded","Exceeded"
"KOL04",2011,5,61,55,50,40,2011-05-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,15,"Exceeded","Exceeded"
"KOL04",2011,6,61,54,50,40,2011-06-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,14,"Exceeded","Exceeded"
"KOL04",2011,7,61,54,50,40,2011-07-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,14,"Exceeded","Exceeded"
"KOL04",2011,8,61,54,50,40,2011-08-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,14,"Exceeded","Exceeded"
"KOL04",2011,9,62,54,50,40,2011-09-01,"SSKM Hospital","Kolkata","West Bengal","Silence",12,14,"Exceeded","Exceeded"
"KOL04",2011,10,61,54,50,40,2011-10-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,14,"Exceeded","Exceeded"
"KOL04",2011,11,61,53,50,40,2011-11-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,13,"Exceeded","Exceeded"
"KOL04",2011,12,61,52,50,40,2011-12-01,"SSKM Hospital","Kolkata","West Bengal","Silence",11,12,"Exceeded","Exceeded"
"KOL05",2011,2,63,58,65,55,2011-02-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-2,3,"Within Limit","Exceeded"
"KOL05",2011,3,62,56,65,55,2011-03-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,1,"Within Limit","Exceeded"
"KOL05",2011,4,62,56,65,55,2011-04-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,1,"Within Limit","Exceeded"
"KOL05",2011,5,62,56,65,55,2011-05-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,1,"Within Limit","Exceeded"
"KOL05",2011,6,62,56,65,55,2011-06-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,1,"Within Limit","Exceeded"
"KOL05",2011,7,62,54,65,55,2011-07-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,-1,"Within Limit","Within Limit"
"KOL05",2011,8,62,55,65,55,2011-08-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,0,"Within Limit","Within Limit"
"KOL05",2011,9,62,55,65,55,2011-09-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,0,"Within Limit","Within Limit"
"KOL05",2011,10,61,56,65,55,2011-10-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-4,1,"Within Limit","Exceeded"
"KOL05",2011,11,61,55,65,55,2011-11-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-4,0,"Within Limit","Within Limit"
"KOL05",2011,12,62,53,65,55,2011-12-01,"WBPCB Headquarter","Kolkata","West Bengal","Commercial",-3,-2,"Within Limit","Within Limit"
"LUC01",2011,2,64,55,75,70,2011-02-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-11,-15,"Within Limit","Within Limit"
"LUC01",2011,3,63,55,75,70,2011-03-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-12,-15,"Within Limit","Within Limit"
"LUC01",2011,4,62,55,75,70,2011-04-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-13,-15,"Within Limit","Within Limit"
"LUC01",2011,5,62,56,75,70,2011-05-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-13,-14,"Within Limit","Within Limit"
"LUC01",2011,6,63,56,75,70,2011-06-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-12,-14,"Within Limit","Within Limit"
"LUC01",2011,7,73,63,75,70,2011-07-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-2,-7,"Within Limit","Within Limit"
"LUC01",2011,8,63,51,75,70,2011-08-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-12,-19,"Within Limit","Within Limit"
"LUC01",2011,9,62,55,75,70,2011-09-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-13,-15,"Within Limit","Within Limit"
"LUC01",2011,10,61,56,75,70,2011-10-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-14,-14,"Within Limit","Within Limit"
"LUC01",2011,11,73,61,75,70,2011-11-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-2,-9,"Within Limit","Within Limit"
"LUC01",2011,12,73,61,75,70,2011-12-01,"Talkatora","Lucknow","Uttar Pradesh","Industrial",-2,-9,"Within Limit","Within Limit"
"LUC02",2011,2,73,63,65,55,2011-02-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",8,8,"Exceeded","Exceeded"
"LUC02",2011,3,71,61,65,55,2011-03-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",6,6,"Exceeded","Exceeded"
"LUC02",2011,4,72,62,65,55,2011-04-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",7,7,"Exceeded","Exceeded"
"LUC02",2011,5,72,63,65,55,2011-05-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",7,8,"Exceeded","Exceeded"
"LUC02",2011,6,72,63,65,55,2011-06-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",7,8,"Exceeded","Exceeded"
"LUC02",2011,7,61,72,65,55,2011-07-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",-4,17,"Within Limit","Exceeded"
"LUC02",2011,8,70,60,65,55,2011-08-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",5,5,"Exceeded","Exceeded"
"LUC02",2011,9,72,62,65,55,2011-09-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",7,7,"Exceeded","Exceeded"
"LUC02",2011,10,72,63,65,55,2011-10-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",7,8,"Exceeded","Exceeded"
"LUC02",2011,11,73,61,65,55,2011-11-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",8,6,"Exceeded","Exceeded"
"LUC02",2011,12,71,61,65,55,2011-12-01,"Hazratganj","Lucknow","Uttar Pradesh","Commercial",6,6,"Exceeded","Exceeded"
"LUC03",2011,2,54,45,50,40,2011-02-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",4,5,"Exceeded","Exceeded"
"LUC03",2011,3,53,47,50,40,2011-03-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",3,7,"Exceeded","Exceeded"
"LUC03",2011,4,54,50,50,40,2011-04-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",4,10,"Exceeded","Exceeded"
"LUC03",2011,5,54,52,50,40,2011-05-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",4,12,"Exceeded","Exceeded"
"LUC03",2011,6,56,52,50,40,2011-06-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",6,12,"Exceeded","Exceeded"
"LUC03",2011,7,56,51,50,40,2011-07-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",6,11,"Exceeded","Exceeded"
"LUC03",2011,8,55,50,50,40,2011-08-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",5,10,"Exceeded","Exceeded"
"LUC03",2011,9,54,47,50,40,2011-09-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",4,7,"Exceeded","Exceeded"
"LUC03",2011,10,53,46,50,40,2011-10-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",3,6,"Exceeded","Exceeded"
"LUC03",2011,11,53,44,50,40,2011-11-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",3,4,"Exceeded","Exceeded"
"LUC03",2011,12,53,44,50,40,2011-12-01,"P.G.I. Hospital","Lucknow","Uttar Pradesh","Silence",3,4,"Exceeded","Exceeded"
"LUC04",2011,2,53,46,55,45,2011-02-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-2,1,"Within Limit","Exceeded"
"LUC04",2011,3,53,47,55,45,2011-03-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-2,2,"Within Limit","Exceeded"
"LUC04",2011,4,54,50,55,45,2011-04-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-1,5,"Within Limit","Exceeded"
"LUC04",2011,5,55,50,55,45,2011-05-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",0,5,"Within Limit","Exceeded"
"LUC04",2011,6,59,53,55,45,2011-06-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",4,8,"Exceeded","Exceeded"
"LUC04",2011,7,59,53,55,45,2011-07-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",4,8,"Exceeded","Exceeded"
"LUC04",2011,8,53,45,55,45,2011-08-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-2,0,"Within Limit","Within Limit"
"LUC04",2011,9,52,47,55,45,2011-09-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-3,2,"Within Limit","Exceeded"
"LUC04",2011,10,53,47,55,45,2011-10-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-2,2,"Within Limit","Exceeded"
"LUC04",2011,11,53,50,55,45,2011-11-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",-2,5,"Within Limit","Exceeded"
"LUC04",2011,12,57,50,55,45,2011-12-01,"Indira Nagar","Lucknow","Uttar Pradesh","Residential",2,5,"Exceeded","Exceeded"
"LUC05",2011,2,65,56,50,40,2011-02-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",15,16,"Exceeded","Exceeded"
"LUC05",2011,3,62,53,50,40,2011-03-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",12,13,"Exceeded","Exceeded"
"LUC05",2011,4,63,54,50,40,2011-04-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,14,"Exceeded","Exceeded"
"LUC05",2011,5,63,58,50,40,2011-05-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,18,"Exceeded","Exceeded"
"LUC05",2011,6,63,58,50,40,2011-06-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,18,"Exceeded","Exceeded"
"LUC05",2011,7,64,57,50,40,2011-07-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",14,17,"Exceeded","Exceeded"
"LUC05",2011,8,63,56,50,40,2011-08-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,16,"Exceeded","Exceeded"
"LUC05",2011,9,63,55,50,40,2011-09-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,15,"Exceeded","Exceeded"
"LUC05",2011,10,63,55,50,40,2011-10-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,15,"Exceeded","Exceeded"
"LUC05",2011,11,63,54,50,40,2011-11-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",13,14,"Exceeded","Exceeded"
"LUC05",2011,12,61,54,50,40,2011-12-01,"Gomti Nagar","Lucknow","Uttar Pradesh","Silence",11,14,"Exceeded","Exceeded"
"MUM01",2011,2,69,57,50,40,2011-02-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",19,17,"Exceeded","Exceeded"
"MUM01",2011,3,68,57,50,40,2011-03-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",18,17,"Exceeded","Exceeded"
"MUM01",2011,4,67,59,50,40,2011-04-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",17,19,"Exceeded","Exceeded"
"MUM01",2011,5,65,59,50,40,2011-05-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",15,19,"Exceeded","Exceeded"
"MUM01",2011,6,66,59,50,40,2011-06-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,19,"Exceeded","Exceeded"
"MUM01",2011,7,66,59,50,40,2011-07-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,19,"Exceeded","Exceeded"
"MUM01",2011,8,66,60,50,40,2011-08-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,20,"Exceeded","Exceeded"
"MUM01",2011,9,66,62,50,40,2011-09-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,22,"Exceeded","Exceeded"
"MUM01",2011,10,65,60,50,40,2011-10-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",15,20,"Exceeded","Exceeded"
"MUM01",2011,11,66,62,50,40,2011-11-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,22,"Exceeded","Exceeded"
"MUM01",2011,12,66,61,50,40,2011-12-01,"ASHP Hospital","Mumbai","Maharashtra","Silence",16,21,"Exceeded","Exceeded"
"MUM02",2011,2,70,69,65,55,2011-02-01,"Bandra","Mumbai","Maharashtra","Commercial",5,14,"Exceeded","Exceeded"
"MUM02",2011,3,70,68,65,55,2011-03-01,"Bandra","Mumbai","Maharashtra","Commercial",5,13,"Exceeded","Exceeded"
"MUM02",2011,4,70,68,65,55,2011-04-01,"Bandra","Mumbai","Maharashtra","Commercial",5,13,"Exceeded","Exceeded"
"MUM02",2011,5,70,67,65,55,2011-05-01,"Bandra","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM02",2011,6,70,67,65,55,2011-06-01,"Bandra","Mumbai","Maharashtra","Commercial",5,12,"Exceeded","Exceeded"
"MUM02",2011,7,70,66,65,55,2011-07-01,"Bandra","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM02",2011,8,71,67,65,55,2011-08-01,"Bandra","Mumbai","Maharashtra","Commercial",6,12,"Exceeded","Exceeded"
"MUM02",2011,9,69,67,65,55,2011-09-01,"Bandra","Mumbai","Maharashtra","Commercial",4,12,"Exceeded","Exceeded"
"MUM02",2011,10,69,67,65,55,2011-10-01,"Bandra","Mumbai","Maharashtra","Commercial",4,12,"Exceeded","Exceeded"
"MUM02",2011,11,69,68,65,55,2011-11-01,"Bandra","Mumbai","Maharashtra","Commercial",4,13,"Exceeded","Exceeded"
"MUM02",2011,12,70,66,65,55,2011-12-01,"Bandra","Mumbai","Maharashtra","Commercial",5,11,"Exceeded","Exceeded"
"MUM03",2011,2,67,64,65,55,2011-02-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,9,"Exceeded","Exceeded"
"MUM03",2011,3,66,63,65,55,2011-03-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",1,8,"Exceeded","Exceeded"
"MUM03",2011,4,67,62,65,55,2011-04-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,7,"Exceeded","Exceeded"
"MUM03",2011,5,67,62,65,55,2011-05-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,7,"Exceeded","Exceeded"
"MUM03",2011,6,68,63,65,55,2011-06-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",3,8,"Exceeded","Exceeded"
"MUM03",2011,7,67,63,65,55,2011-07-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,8,"Exceeded","Exceeded"
"MUM03",2011,8,67,63,65,55,2011-08-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,8,"Exceeded","Exceeded"
"MUM03",2011,9,67,63,65,55,2011-09-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,8,"Exceeded","Exceeded"
"MUM03",2011,10,66,63,65,55,2011-10-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",1,8,"Exceeded","Exceeded"
"MUM03",2011,11,66,63,65,55,2011-11-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",1,8,"Exceeded","Exceeded"
"MUM03",2011,12,67,62,65,55,2011-12-01,"MPCB, HQ","Mumbai","Maharashtra","Commercial",2,7,"Exceeded","Exceeded"
"MUM04",2011,2,61,50,65,55,2011-02-01,"Thane","Mumbai","Maharashtra","Commercial",-4,-5,"Within Limit","Within Limit"
"MUM04",2011,3,61,51,65,55,2011-03-01,"Thane","Mumbai","Maharashtra","Commercial",-4,-4,"Within Limit","Within Limit"
"MUM04",2011,4,61,53,65,55,2011-04-01,"Thane","Mumbai","Maharashtra","Commercial",-4,-2,"Within Limit","Within Limit"
"MUM04",2011,5,63,56,65,55,2011-05-01,"Thane","Mumbai","Maharashtra","Commercial",-2,1,"Within Limit","Exceeded"
"MUM04",2011,6,65,58,65,55,2011-06-01,"Thane","Mumbai","Maharashtra","Commercial",0,3,"Within Limit","Exceeded"
"MUM04",2011,7,64,55,65,55,2011-07-01,"Thane","Mumbai","Maharashtra","Commercial",-1,0,"Within Limit","Within Limit"
"MUM04",2011,8,64,56,65,55,2011-08-01,"Thane","Mumbai","Maharashtra","Commercial",-1,1,"Within Limit","Exceeded"
"MUM04",2011,9,63,56,65,55,2011-09-01,"Thane","Mumbai","Maharashtra","Commercial",-2,1,"Within Limit","Exceeded"
"MUM04",2011,10,62,55,65,55,2011-10-01,"Thane","Mumbai","Maharashtra","Commercial",-3,0,"Within Limit","Within Limit"
"MUM04",2011,11,61,53,65,55,2011-11-01,"Thane","Mumbai","Maharashtra","Commercial",-4,-2,"Within Limit","Within Limit"
"MUM04",2011,12,59,54,65,55,2011-12-01,"Thane","Mumbai","Maharashtra","Commercial",-6,-1,"Within Limit","Within Limit"
"MUM05",2011,2,66,60,50,40,2011-02-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",16,20,"Exceeded","Exceeded"
"MUM05",2011,3,66,61,50,40,2011-03-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",16,21,"Exceeded","Exceeded"
"MUM05",2011,4,67,59,50,40,2011-04-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",17,19,"Exceeded","Exceeded"
"MUM05",2011,5,69,70,50,40,2011-05-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,30,"Exceeded","Exceeded"
"MUM05",2011,6,69,58,50,40,2011-06-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2011,7,70,58,50,40,2011-07-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",20,18,"Exceeded","Exceeded"
"MUM05",2011,8,69,58,50,40,2011-08-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2011,9,70,58,50,40,2011-09-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",20,18,"Exceeded","Exceeded"
"MUM05",2011,10,69,58,50,40,2011-10-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",19,18,"Exceeded","Exceeded"
"MUM05",2011,11,68,57,50,40,2011-11-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",18,17,"Exceeded","Exceeded"
"MUM05",2011,12,65,56,50,40,2011-12-01,"VASHI Hospital","Navi Mumbai","Maharashtra","Silence",15,16,"Exceeded","Exceeded"
